time_iso8601,stars_cumulative
2023-06-21 00:00:00+00:00,5247
2023-06-23 00:00:00+00:00,5250
2023-06-24 00:00:00+00:00,5251
2023-06-25 00:00:00+00:00,5255
2023-06-26 00:00:00+00:00,5258
2023-06-27 00:00:00+00:00,5262
2023-06-28 00:00:00+00:00,5268
2023-06-30 00:00:00+00:00,5271
2023-07-04 00:00:00+00:00,5272
2023-07-05 00:00:00+00:00,5278
2023-07-06 00:00:00+00:00,5284
2023-07-07 00:00:00+00:00,5288
2023-07-08 00:00:00+00:00,5290
2023-07-10 00:00:00+00:00,5291
2023-07-11 00:00:00+00:00,5296
2023-07-12 00:00:00+00:00,5297
2023-07-14 00:00:00+00:00,5303
2023-07-16 00:00:00+00:00,5304
2023-07-17 00:00:00+00:00,5305
2023-07-18 00:00:00+00:00,5307
2023-07-19 00:00:00+00:00,5311
2023-07-20 00:00:00+00:00,5314
2023-07-21 00:00:00+00:00,5315
2023-07-22 00:00:00+00:00,5316
2023-07-24 00:00:00+00:00,5318
2023-07-25 00:00:00+00:00,5320
2023-07-26 00:00:00+00:00,5323
2023-07-27 00:00:00+00:00,5328
2023-07-28 00:00:00+00:00,5329
2023-07-29 00:00:00+00:00,5330
2023-07-31 00:00:00+00:00,5334
2023-08-01 00:00:00+00:00,5337
2023-08-02 00:00:00+00:00,5338
2023-08-04 00:00:00+00:00,5340
2023-08-05 00:00:00+00:00,5343
2023-08-07 00:00:00+00:00,5345
2023-08-08 00:00:00+00:00,5350
2023-08-09 00:00:00+00:00,5353
2023-08-10 00:00:00+00:00,5355
2023-08-11 00:00:00+00:00,5356
2023-08-12 00:00:00+00:00,5358
2023-08-13 00:00:00+00:00,5359
2023-08-14 00:00:00+00:00,5360
2023-08-15 00:00:00+00:00,5361
2023-08-16 00:00:00+00:00,5365
2023-08-17 00:00:00+00:00,5366
2023-08-20 00:00:00+00:00,5369
2023-08-21 00:00:00+00:00,5372
2023-08-22 00:00:00+00:00,5374
2023-08-23 00:00:00+00:00,5377
2023-08-24 00:00:00+00:00,5379
2023-08-25 00:00:00+00:00,5381
2023-08-26 00:00:00+00:00,5384
2023-08-27 00:00:00+00:00,5385
2023-08-28 00:00:00+00:00,5386
2023-08-29 00:00:00+00:00,5387
2023-08-30 00:00:00+00:00,5390
2023-08-31 00:00:00+00:00,5391
2023-09-01 00:00:00+00:00,5393
2023-09-02 00:00:00+00:00,5394
2023-09-05 00:00:00+00:00,5398
2023-09-06 00:00:00+00:00,5399
2023-09-07 00:00:00+00:00,5401
2023-09-08 00:00:00+00:00,5403
2023-09-09 00:00:00+00:00,5407
2023-09-11 00:00:00+00:00,5411
2023-09-12 00:00:00+00:00,5415
2023-09-13 00:00:00+00:00,5418
2023-09-15 00:00:00+00:00,5420
2023-09-18 00:00:00+00:00,5422
2023-09-19 00:00:00+00:00,5426
2023-09-20 00:00:00+00:00,5430
2023-09-21 00:00:00+00:00,5433
2023-09-22 00:00:00+00:00,5434
2023-09-26 00:00:00+00:00,5436
2023-09-27 00:00:00+00:00,5437
2023-09-28 00:00:00+00:00,5438
2023-10-01 00:00:00+00:00,5439
2023-10-02 00:00:00+00:00,5441
2023-10-04 00:00:00+00:00,5442
2023-10-07 00:00:00+00:00,5443
2023-10-08 00:00:00+00:00,5444
2023-10-09 00:00:00+00:00,5447
2023-10-10 00:00:00+00:00,5449
2023-10-11 00:00:00+00:00,5451
2023-10-12 00:00:00+00:00,5452
2023-10-13 00:00:00+00:00,5457
2023-10-15 00:00:00+00:00,5458
2023-10-16 00:00:00+00:00,5461
2023-10-18 00:00:00+00:00,5462
2023-10-19 00:00:00+00:00,5466
2023-10-22 00:00:00+00:00,5468
2023-10-23 00:00:00+00:00,5469
2023-10-24 00:00:00+00:00,5471
2023-10-25 00:00:00+00:00,5476
2023-10-26 00:00:00+00:00,5478
2023-10-30 00:00:00+00:00,5480
2023-10-31 00:00:00+00:00,5481
2023-11-01 00:00:00+00:00,5483
2023-11-02 00:00:00+00:00,5484
2023-11-03 00:00:00+00:00,5486
2023-11-04 00:00:00+00:00,5487
2023-11-06 00:00:00+00:00,5488
2023-11-07 00:00:00+00:00,5490
2023-11-08 00:00:00+00:00,5492
2023-11-10 00:00:00+00:00,5495
2023-11-11 00:00:00+00:00,5496
2023-11-13 00:00:00+00:00,5498
2023-11-14 00:00:00+00:00,5502
2023-11-15 00:00:00+00:00,5506
2023-11-18 00:00:00+00:00,5507
2023-11-20 00:00:00+00:00,5511
2023-11-21 00:00:00+00:00,5517
2023-11-22 00:00:00+00:00,5519
2023-11-23 00:00:00+00:00,5521
2023-11-24 00:00:00+00:00,5526
2023-11-25 00:00:00+00:00,5528
2023-11-26 00:00:00+00:00,5530
2023-11-27 00:00:00+00:00,5532
2023-11-28 00:00:00+00:00,5533
2023-11-29 00:00:00+00:00,5538
2023-11-30 00:00:00+00:00,5540
2023-12-01 00:00:00+00:00,5541
2023-12-02 00:00:00+00:00,5542
2023-12-04 00:00:00+00:00,5543
2023-12-05 00:00:00+00:00,5545
2023-12-06 00:00:00+00:00,5546
2023-12-07 00:00:00+00:00,5548
2023-12-09 00:00:00+00:00,5550
2023-12-10 00:00:00+00:00,5551
2023-12-12 00:00:00+00:00,5552
2023-12-13 00:00:00+00:00,5557
2023-12-14 00:00:00+00:00,5558
2023-12-15 00:00:00+00:00,5560
2023-12-16 00:00:00+00:00,5561
2023-12-17 00:00:00+00:00,5562
2023-12-20 00:00:00+00:00,5564
2023-12-21 00:00:00+00:00,5567
2023-12-22 00:00:00+00:00,5568
2023-12-23 00:00:00+00:00,5570
2023-12-25 00:00:00+00:00,5572
2023-12-27 00:00:00+00:00,5574
2023-12-29 00:00:00+00:00,5575
2023-12-30 00:00:00+00:00,5576
2024-01-02 00:00:00+00:00,5578
2024-01-03 00:00:00+00:00,5580
2024-01-06 00:00:00+00:00,5581
2024-01-08 00:00:00+00:00,5584
2024-01-09 00:00:00+00:00,5585
2024-01-10 00:00:00+00:00,5587
2024-01-11 00:00:00+00:00,5589
2024-01-12 00:00:00+00:00,5590
2024-01-13 00:00:00+00:00,5591
2024-01-14 00:00:00+00:00,5593
2024-01-15 00:00:00+00:00,5594
2024-01-16 00:00:00+00:00,5596
2024-01-17 00:00:00+00:00,5599
2024-01-19 00:00:00+00:00,5603
2024-01-20 00:00:00+00:00,5604
2024-01-21 00:00:00+00:00,5605
2024-01-22 00:00:00+00:00,5607
2024-01-23 00:00:00+00:00,5608
2024-01-25 00:00:00+00:00,5610
2024-01-26 00:00:00+00:00,5612
2024-01-28 00:00:00+00:00,5613
2024-01-29 00:00:00+00:00,5617
2024-01-30 00:00:00+00:00,5618
2024-01-31 00:00:00+00:00,5621
2024-02-01 00:00:00+00:00,5624
2024-02-03 00:00:00+00:00,5625
2024-02-04 00:00:00+00:00,5626
2024-02-05 00:00:00+00:00,5629
2024-02-08 00:00:00+00:00,5630
2024-02-15 00:00:00+00:00,5631
2024-02-18 00:00:00+00:00,5632
2024-02-19 00:00:00+00:00,5633
2024-02-20 00:00:00+00:00,5635
2024-02-22 00:00:00+00:00,5638
2024-02-23 00:00:00+00:00,5639
2024-02-27 00:00:00+00:00,5640
2024-02-28 00:00:00+00:00,5641
2024-02-29 00:00:00+00:00,5644
2024-03-01 00:00:00+00:00,5645
2024-03-02 00:00:00+00:00,5648
2024-03-04 00:00:00+00:00,5649
2024-03-05 00:00:00+00:00,5652
2024-03-06 00:00:00+00:00,5657
2024-03-07 00:00:00+00:00,5662
2024-03-08 00:00:00+00:00,5664
2024-03-09 00:00:00+00:00,5665
2024-03-11 00:00:00+00:00,5668
2024-03-12 00:00:00+00:00,5669
2024-03-13 00:00:00+00:00,5671
2024-03-14 00:00:00+00:00,5675
2024-03-16 00:00:00+00:00,5676
2024-03-20 00:00:00+00:00,5680
2024-03-22 00:00:00+00:00,5681
2024-03-23 00:00:00+00:00,5682
2024-03-24 00:00:00+00:00,5683
2024-03-25 00:00:00+00:00,5686
2024-03-27 00:00:00+00:00,5691
2024-03-28 00:00:00+00:00,5722
2024-03-29 00:00:00+00:00,5729
2024-03-30 00:00:00+00:00,5733
2024-03-31 00:00:00+00:00,5738
2024-04-01 00:00:00+00:00,5742
2024-04-02 00:00:00+00:00,5749
2024-04-03 00:00:00+00:00,5753
2024-04-04 00:00:00+00:00,5757
2024-04-05 00:00:00+00:00,5759
2024-04-07 00:00:00+00:00,5762
2024-04-08 00:00:00+00:00,5775
2024-04-09 00:00:00+00:00,5778
2024-04-10 00:00:00+00:00,5787
2024-04-11 00:00:00+00:00,5793
2024-04-12 00:00:00+00:00,5809
2024-04-13 00:00:00+00:00,5814
2024-04-15 00:00:00+00:00,5822
2024-04-16 00:00:00+00:00,5827
2024-04-17 00:00:00+00:00,5835
2024-04-18 00:00:00+00:00,5837
2024-04-19 00:00:00+00:00,5839
2024-04-20 00:00:00+00:00,5841
2024-04-21 00:00:00+00:00,5844
2024-04-22 00:00:00+00:00,5846
2024-04-23 00:00:00+00:00,5850
2024-04-24 00:00:00+00:00,5856
2024-04-25 00:00:00+00:00,5859
2024-04-26 00:00:00+00:00,5861
2024-04-27 00:00:00+00:00,5862
2024-04-28 00:00:00+00:00,5865
2024-04-29 00:00:00+00:00,5867
2024-04-30 00:00:00+00:00,5869
2024-05-02 00:00:00+00:00,5872
2024-05-05 00:00:00+00:00,5874
2024-05-06 00:00:00+00:00,5875
2024-05-07 00:00:00+00:00,5876
2024-05-08 00:00:00+00:00,5877
2024-05-09 00:00:00+00:00,5878
2024-05-10 00:00:00+00:00,5882
2024-05-11 00:00:00+00:00,5884
2024-05-12 00:00:00+00:00,5886
2024-05-13 00:00:00+00:00,5888
2024-05-14 00:00:00+00:00,5890
2024-05-15 00:00:00+00:00,5891
2024-05-16 00:00:00+00:00,5895
2024-05-20 00:00:00+00:00,5897
2024-05-21 00:00:00+00:00,5899
2024-05-22 00:00:00+00:00,5901
2024-05-23 00:00:00+00:00,5902
2024-05-24 00:00:00+00:00,5903
2024-05-26 00:00:00+00:00,5904
2024-05-27 00:00:00+00:00,5907
2024-05-28 00:00:00+00:00,5911
2024-05-29 00:00:00+00:00,5914
2024-05-30 00:00:00+00:00,5920
2024-05-31 00:00:00+00:00,5923
2024-06-01 00:00:00+00:00,5924
2024-06-02 00:00:00+00:00,5926
2024-06-03 00:00:00+00:00,5930
2024-06-04 00:00:00+00:00,5931
2024-06-05 00:00:00+00:00,5934
2024-06-06 00:00:00+00:00,5937
2024-06-09 00:00:00+00:00,5938
2024-06-11 00:00:00+00:00,5939
2024-06-12 00:00:00+00:00,5942
2024-06-13 00:00:00+00:00,5945
2024-06-14 00:00:00+00:00,5946
2024-06-17 00:00:00+00:00,5947
2024-06-18 00:00:00+00:00,5949
2024-06-19 00:00:00+00:00,5952
2024-06-20 00:00:00+00:00,5953
2024-06-21 00:00:00+00:00,5954
2024-06-22 00:00:00+00:00,5955
2024-06-23 00:00:00+00:00,5957
2024-06-24 00:00:00+00:00,5962
2024-06-25 00:00:00+00:00,5963
2024-06-26 00:00:00+00:00,5965
2024-06-27 00:00:00+00:00,5967
2024-06-28 00:00:00+00:00,5969
2024-07-01 00:00:00+00:00,5970
2024-07-03 00:00:00+00:00,5973
2024-07-04 00:00:00+00:00,5975
2024-07-05 00:00:00+00:00,5976
2024-07-06 00:00:00+00:00,5978
2024-07-07 00:00:00+00:00,5979
2024-07-08 00:00:00+00:00,5981
2024-07-09 00:00:00+00:00,5982
2024-07-10 00:00:00+00:00,5984
2024-07-11 00:00:00+00:00,5985
2024-07-12 00:00:00+00:00,5988
2024-07-14 00:00:00+00:00,5989
2024-07-15 00:00:00+00:00,5990
2024-07-16 00:00:00+00:00,5993
2024-07-17 00:00:00+00:00,5996
2024-07-18 00:00:00+00:00,5998
2024-07-19 00:00:00+00:00,6000
2024-07-20 00:00:00+00:00,6001
2024-07-21 00:00:00+00:00,6002
2024-07-22 00:00:00+00:00,6003
2024-07-24 00:00:00+00:00,6004
2024-07-25 00:00:00+00:00,6007
2024-07-26 00:00:00+00:00,6008
2024-07-27 00:00:00+00:00,6009
2024-07-28 00:00:00+00:00,6012
2024-07-29 00:00:00+00:00,6013
2024-07-30 00:00:00+00:00,6015
2024-07-31 00:00:00+00:00,6018
2024-08-02 00:00:00+00:00,6022
2024-08-04 00:00:00+00:00,6024
2024-08-05 00:00:00+00:00,6026
2024-08-06 00:00:00+00:00,6027
2024-08-07 00:00:00+00:00,6028
2024-08-08 00:00:00+00:00,6030
2024-08-09 00:00:00+00:00,6032
2024-08-10 00:00:00+00:00,6035
2024-08-12 00:00:00+00:00,6036
2024-08-13 00:00:00+00:00,6038
2024-08-15 00:00:00+00:00,6039
2024-08-16 00:00:00+00:00,6040
2024-08-17 00:00:00+00:00,6041
2024-08-19 00:00:00+00:00,6042
2024-08-20 00:00:00+00:00,6045
2024-08-21 00:00:00+00:00,6047
2024-08-23 00:00:00+00:00,6049
2024-08-24 00:00:00+00:00,6050
2024-08-27 00:00:00+00:00,6052
2024-08-28 00:00:00+00:00,6055
2024-08-29 00:00:00+00:00,6056
2024-08-30 00:00:00+00:00,6057
2024-08-31 00:00:00+00:00,6059
2024-09-01 00:00:00+00:00,6060
2024-09-02 00:00:00+00:00,6063
2024-09-03 00:00:00+00:00,6067
2024-09-04 00:00:00+00:00,6071
2024-09-05 00:00:00+00:00,6072
2024-09-06 00:00:00+00:00,6073
2024-09-07 00:00:00+00:00,6074
2024-09-08 00:00:00+00:00,6075
2024-09-09 00:00:00+00:00,6076
2024-09-10 00:00:00+00:00,6078
2024-09-11 00:00:00+00:00,6080
2024-09-13 00:00:00+00:00,6081
2024-09-14 00:00:00+00:00,6084
2024-09-17 00:00:00+00:00,6085
2024-09-18 00:00:00+00:00,6089
2024-09-19 00:00:00+00:00,6091
2024-09-20 00:00:00+00:00,6093
2024-09-21 00:00:00+00:00,6096
2024-09-23 00:00:00+00:00,6099
2024-09-24 00:00:00+00:00,6101
2024-09-26 00:00:00+00:00,6105
2024-09-28 00:00:00+00:00,6108
2024-09-29 00:00:00+00:00,6109
2024-09-30 00:00:00+00:00,6111
2024-10-02 00:00:00+00:00,6112
2024-10-03 00:00:00+00:00,6113
2024-10-04 00:00:00+00:00,6114
2024-10-06 00:00:00+00:00,6115
2024-10-07 00:00:00+00:00,6116
2024-10-08 00:00:00+00:00,6117
2024-10-09 00:00:00+00:00,6120
2024-10-10 00:00:00+00:00,6122
2024-10-11 00:00:00+00:00,6123
2024-10-12 00:00:00+00:00,6124
2024-10-15 00:00:00+00:00,6125
2024-10-17 00:00:00+00:00,6129
2024-10-18 00:00:00+00:00,6131
2024-10-19 00:00:00+00:00,6132
2024-10-20 00:00:00+00:00,6133
2024-10-21 00:00:00+00:00,6136
2024-10-22 00:00:00+00:00,6140
2024-10-23 00:00:00+00:00,6143
2024-10-24 00:00:00+00:00,6145
2024-10-25 00:00:00+00:00,6146
2024-10-28 00:00:00+00:00,6148
2024-10-29 00:00:00+00:00,6150
2024-10-30 00:00:00+00:00,6154
2024-10-31 00:00:00+00:00,6156
